Boat,Utc,Bsp,Awa,Aws,Twa,Tws,Twd,RudderFwd,Leeway,Set,Drift,Hdg,AirTemp,SeaTemp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FStayLen,MastButt,Load S,Load P,Rake,Volts,ROT,GpQual,PDOP,GpsNum,GpsAge,Altitude,GeoSep,GpsMode,Lat,Lon,Cog,Sog,DiffStn,Error,RunnerS,RunnerP,Vang,Trav,Main,KeelAng,KeelHt,Board,Oil P,RPM 1,RPM 2,Board P,Board S,DistToLn,RchTmToLn,RchDtToLn,GPS time,Twd+90,Twd-90,Downhaul2,Mk Lat,Mk Lon,Port lat,Port lon,Stbd lat,Stbd lon,HPE,RH,Lead P,Lead S,BackStay,User 0,User 1,User 2,User 3,User 4,User 5,User 6,User 7,User 8,User 9,User 10,User 11,User 12,User 13,User 14,User 15,User 16,User 17,User 18,User 19,User 20,User 21,User 22,User 23,User 24,User 25,User 26,User 27,User 28,User 29,User 30,User 31,TmToGun,TmToLn,TmToBurn,BelowLn,GunBlwLn,WvSigHt,WvSigPd,WvMaxHt,WvMaxPd,Slam,Motion,Mwa,Mws,Boom,Twist,TackLossT,TackLossD,TrimRate,HeelRate,DeflectorP,RudderP,RudderS,RudderToe,BspTr,FStayInner,DeflectorS,Bobstay,Outhaul,D0 P,D0 S,D1 P,D1 S,V0 P,V0 S,V1 P,V1 S
0,42944.42856,0,-114,2.9,-113,2.9,205,,,,,320,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.9,51.1,2,39.56652,2.63803,323.7,0.1,,,,,,,,,,,,,,,,,,,42944.42348,295,115,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42857,,-114,2.9,-113,2.9,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,2,51.1,2,39.56652,2.63803,323.7,0.1,,,,,,,,,,,,,,,,,,,42944.4235,295,115,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42858,,-124,3.1,-120,2.9,202,,,,,320,31.5,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,2,51.1,2,39.5665217,2.63803,323.7,0.1,,,,,,,,,,,,,,,,,,,42944.42351,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42859,0,-121,3.1,-121,2.9,,,,,,319,,,,,,,,,,,,,,,,,,,1,1.5,9,,2.1,51.1,2,39.5665217,2.63803,323.7,0,,,,,,,,,,,,,,,,,,,42944.42352,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4286,,,,,,,,,,,319,5.1,,,,,,,,,,,,,,,,,,1,1.5,9,,2.1,51.1,2,39.5665217,2.63803,323.7,0.1,,,,,,,,,,,,,,,,,,,42944.42353,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42861,0,-118,3.6,-119,3.2,201,,,,,319,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,2.2,51.1,2,39.5665233,2.63803,323.7,0.1,,,,,,,,,,,,,,,,,,,42944.42354,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,2.2,51.1,2,39.5665233,2.63803,323.7,0,,,,,,,,,,,,,,,,,,,42944.42355,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42864,0,-123,3.2,-122,3.3,200,,,,,319,-4.8,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,2.2,51.1,2,39.5665233,2.63803,323.7,0.1,,,,,,,,,,,,,,,,,,,42944.42357,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42865,,-123,3.2,-122,3.3,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,2.2,51.1,2,39.5665233,2.63803,323.7,0,,,,,,,,,,,,,,,,,,,42944.42358,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42866,,,,,3.4,196,,,,,319,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,2.2,51.1,2,39.5665233,2.63803,353.4,0.3,,,,,,,,,,,,,,,,,,,42944.42359,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42867,0,-124,3.6,-125,3.4,,,,,,319,,,,,,,,,,,,,,,,,,,1,1.5,9,,2.2,51.1,2,39.5665233,2.6380317,353.4,0.2,,,,,,,,,,,,,,,,,,,42944.4236,286,106,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,2.2,51.1,2,39.5665233,2.6380317,353.4,0,,,,,,,,,,,,,,,,,,,42944.42361,286,106,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4287,0,-131,3.4,-130,3.4,193,,,,,319,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,2.2,51.1,2,39.5665233,2.6380317,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42362,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42871,,-130,3.3,-130,3.4,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,2.2,51.1,2,39.5665233,2.6380333,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42363,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42872,0,-123,3.4,-127,3.3,193,,,,,319,30.7,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,2.2,51.1,2,39.5665233,2.6380333,353.4,0.2,,,,,,,,,,,,,,,,,,,42944.42365,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42873,,-125,3.4,-126,3.4,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,2.2,51.1,2,39.5665233,2.6380333,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42366,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42874,0,-126,3.6,-126,3.4,193,,,,,318,12.1,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,2.1,51.1,2,39.5665233,2.638035,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42367,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42875,,-126,3.6,-127,3.5,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,2,51.1,2,39.5665233,2.638035,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42368,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42877,,,,,3.6,193,,,,,318,49.5,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,2,51.1,2,39.5665233,2.638035,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42369,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42878,0,-131,3.5,-126,3.6,,,,,,318,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.9,51.1,2,39.5665233,2.6380367,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.4237,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42879,,,,,3.5,189,,,,,318,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.9,51.1,2,39.5665217,2.6380367,353.4,0,,,,,,,,,,,,,,,,,,,42944.42372,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4288,0,-138,3.2,-132,3.5,,,,,,318,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.8,51.1,2,39.5665217,2.6380367,353.4,0,,,,,,,,,,,,,,,,,,,42944.42373,279,99,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.8,51.1,2,39.5665217,2.6380367,353.4,0,,,,,,,,,,,,,,,,,,,42944.42374,279,99,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42882,0,-141,3.3,-138,3.4,184,,,,,318,49.3,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.8,51.1,2,39.5665217,2.6380367,353.4,0,,,,,,,,,,,,,,,,,,,42944.42375,274,94,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42884,,,,-136,3.4,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.8,51.1,2,39.5665217,2.6380383,353.4,0,,,,,,,,,,,,,,,,,,,42944.42376,274,94,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42885,,-142,3.2,-138,3.3,182,,,,,318,14.7,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.5665217,2.6380383,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42377,272,92,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42886,0,-137,3.1,-138,3.3,,,,,,318,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.5665217,2.6380383,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42379,272,92,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42887,,-137,3.3,-135,3.2,183,,,,,318,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.5665233,2.6380383,353.4,0,,,,,,,,,,,,,,,,,,,42944.4238,273,93,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42888,0,-137,3.3,-135,3.2,,,,,,318,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.5665233,2.6380367,353.4,0,,,,,,,,,,,,,,,,,,,42944.42381,273,93,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42889,,,,,3.3,183,,,,,317,28,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.9,51.1,2,39.5665233,2.6380367,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42382,273,93,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42891,0,-133,3.8,-135,3.3,,,,,,317,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.8,51.1,2,39.5665233,2.6380367,353.4,0,,,,,,,,,,,,,,,,,,,42944.42383,273,93,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42892,,,,,3.5,183,,,,,317,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.9,51.1,2,39.5665233,2.638035,353.4,0,,,,,,,,,,,,,,,,,,,42944.42384,273,93,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42893,0,-137,3.4,-134,3.5,,,,,,317,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.8,51.1,2,39.5665233,2.638035,353.4,0,,,,,,,,,,,,,,,,,,,42944.42385,273,93,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.8,51.1,2,39.5665233,2.6380333,353.4,0,,,,,,,,,,,,,,,,,,,42944.42387,273,93,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42895,0,-134,3.5,-133,3.5,184,,,,,317,33.9,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.8,51.1,2,39.5665233,2.6380333,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42388,274,94,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42897,,,,-132,3.7,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.8,51.1,2,39.5665233,2.6380333,353.4,0,,,,,,,,,,,,,,,,,,,42944.42389,274,94,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42898,0,,,-131,3.8,185,,,,,318,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.566525,2.6380317,353.4,0,,,,,,,,,,,,,,,,,,,42944.4239,275,95,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42899,,-130,3.8,-131,3.8,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.566525,2.6380317,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42391,275,95,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.429,,-129,3.9,-128,3.8,186,,,,,318,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.566525,2.63803,353.4,0,,,,,,,,,,,,,,,,,,,42944.42392,276,96,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42901,0,-129,3.9,-128,3.8,,,,,,318,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.5665267,2.63803,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42394,276,96,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42902,,,,,,,,,,,318,37.4,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.5665267,2.6380283,353.4,0,,,,,,,,,,,,,,,,,,,42944.42395,276,96,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42904,0,-128,4.1,-128,4,188,,,,,318,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.5665283,2.6380283,353.4,0,,,,,,,,,,,,,,,,,,,42944.42396,278,98,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.5665283,2.6380283,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42397,278,98,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42906,0,-124,3.7,-126,4,189,,,,,318,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.7,51.1,2,39.5665283,2.6380283,353.4,0,,,,,,,,,,,,,,,,,,,42944.42398,279,99,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42907,,,,-126,3.9,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665283,2.6380283,353.4,0,,,,,,,,,,,,,,,,,,,42944.42399,279,99,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42908,0,-122,3.5,-123,3.7,191,,,,,318,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.5,51.1,2,39.5665283,2.6380283,353.4,0,,,,,,,,,,,,,,,,,,,42944.42401,281,101,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42909,,-123,3.6,-123,3.7,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.5,51.1,2,39.5665283,2.63803,353.4,0,,,,,,,,,,,,,,,,,,,42944.42402,281,101,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42911,,,,,,,,,,,318,38.8,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.5,51.1,2,39.5665283,2.63803,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42403,281,101,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42912,0,-121,3.8,-123,3.7,193,,,,,319,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.5,51.1,2,39.5665283,2.63803,353.4,0,,,,,,,,,,,,,,,,,,,42944.42404,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42913,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.5,51.1,2,39.5665283,2.63803,353.4,0.2,,,,,,,,,,,,,,,,,,,42944.42406,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42914,0,-119,3.5,-120,3.7,195,,,,,319,17.5,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.5,51.1,2,39.5665283,2.6380317,353.4,0,,,,,,,,,,,,,,,,,,,42944.42407,285,105,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665283,2.6380317,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42409,285,105,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42916,0,-118,3.4,-119,3.6,197,,,,,319,34,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665283,2.6380317,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.4241,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42918,,-118,3.4,-119,3.6,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665283,2.6380317,353.4,0,,,,,,,,,,,,,,,,,,,42944.42411,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42919,,-126,3.3,-121,3.5,197,,,,,319,22.2,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665283,2.6380317,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42412,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4292,0,-124,3.3,-121,3.5,,,,,,319,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665283,2.6380317,353.4,0,,,,,,,,,,,,,,,,,,,42944.42413,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42921,,,,,,,,,,,319,36.6,,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665267,2.6380317,353.4,0,,,,,,,,,,,,,,,,,,,42944.42414,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42922,0,-126,3.1,-125,3.2,195,,,,,319,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665267,2.6380317,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42416,285,105,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665267,2.6380317,353.4,0,,,,,,,,,,,,,,,,,,,42944.42417,285,105,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42925,0,-127,3.3,-126,3.3,194,,,,,319,,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665267,2.6380333,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42418,284,104,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42926,,,,-126,3.3,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665267,2.6380333,353.4,0,,,,,,,,,,,,,,,,,,,42944.42419,284,104,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42927,0,-131,3.5,-130,3.3,192,,,,,319,39.3,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.6,51.1,2,39.5665267,2.6380333,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.4242,282,102,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42928,,-125,3.6,-126,3.4,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.5,51.1,2,39.5665267,2.6380333,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42421,282,102,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42929,,,,,,,,,,,319,,,,,,,,,,,,,,,,,,,1,1.5,10,,1.5,51.1,2,39.5665267,2.6380333,353.4,0.1,,,,,,,,,,,,,,,,,,,42944.42423,282,102,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4293,0,-112,3.6,-117,3.5,194,,,,,319,,28.1,,,,,,,,,,,,,,,,,1,1.3,9,,1.4,51.1,2,39.5665267,2.6380333,6.1,0.2,,,,,,,,,,,,,,,,,,,42944.42424,284,104,,,,,,,,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,9,,1.4,51.1,2,39.5665267,2.6380333,6.1,0,,,,,,,,,,,,,,,,,,,42944.42425,284,104,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.42933,0,-113,3.3,-114,3.6,200,,,,,319,27.2,28.1,,,,,,,,,,,,,,,,,1,1.5,9,,1.5,51.1,2,39.5665267,2.6380333,6.1,0.1,,,,,,,,,,,,,,,,,,,42944.42426,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
